16.0136 	 11.4425 
16.1047 	 11.5076 
16.1963 	 11.5731 
16.2884 	 11.6389 
16.3811 	 11.7051 
16.4743 	 11.7717 
16.568 	 11.8386 
16.6622 	 11.906 
16.757 	 11.9737 
16.8523 	 12.0418 
16.9482 	 12.1103 
17.0446 	 12.1792 
17.1415 	 12.2485 
17.239 	 12.3182 
17.3371 	 12.3882 
17.4357 	 12.4587 
17.5349 	 12.5296 
17.6347 	 12.6009 
17.735 	 12.6725 
17.8359 	 12.7446 
17.9373 	 12.8171 
18.0393 	 12.89 
18.142 	 12.9634 
18.2452 	 13.0371 
18.3489 	 13.1113 
18.4533 	 13.1858 
18.5583 	 13.2609 
18.6639 	 13.3363 
18.77 	 13.4122 
18.8768 	 13.4884 
18.9842 	 13.5652 
19.0922 	 13.6423 
19.2008 	 13.7199 
19.31 	 13.798 
19.4198 	 13.8765 
19.5303 	 13.9554 
19.6414 	 14.0348 
19.7531 	 14.1146 
19.8655 	 14.1949 
19.9785 	 14.2757 
20.0921 	 14.3569 
20.2064 	 14.4386 
20.3214 	 14.5207 
20.437 	 14.6033 
20.5532 	 14.6864 
20.6701 	 14.7699 
20.7877 	 14.8539 
20.906 	 14.9384 
21.0249 	 15.0234 
21.1445 	 15.1089 
21.2648 	 15.1948 
21.3857 	 15.2812 
21.5074 	 15.3682 
21.6297 	 15.4556 
21.7528 	 15.5435 
21.8765 	 15.6319 
22.0009 	 15.7208 
22.1261 	 15.8103 
22.2519 	 15.9002 
22.3785 	 15.9907 
22.5058 	 16.0816 
22.6338 	 16.1731 
22.7626 	 16.2651 
22.8921 	 16.3576 
23.0223 	 16.4507 
23.1533 	 16.5443 
23.285 	 16.6384 
23.4174 	 16.733 
23.5506 	 16.8282 
23.6846 	 16.9239 
23.8193 	 17.0202 
23.9548 	 17.117 
24.0911 	 17.2144 
24.2281 	 17.3123 
24.3659 	 17.4108 
24.5045 	 17.5098 
24.6439 	 17.6094 
24.7841 	 17.7096 
24.9251 	 17.8103 
25.0669 	 17.9117 
25.2095 	 18.0135 
25.3529 	 18.116 
25.4971 	 18.2191 
25.6421 	 18.3227 
25.788 	 18.4269 
25.9347 	 18.5318 
26.0822 	 18.6372 
26.2306 	 18.7432 
26.3798 	 18.8498 
26.5298 	 18.957 
26.6808 	 19.0649 
26.8325 	 19.1733 
26.9852 	 19.2824 
27.1387 	 19.3921 
27.293 	 19.5024 
27.4483 	 19.6133 
27.6044 	 19.7249 
27.7615 	 19.8371 
27.9194 	 19.95 
28.0782 	 20.0634 
28.2379 	 20.1776 
28.3985 	 20.2923 
28.5601 	 20.4078 
28.7225 	 20.5239 
28.8859 	 20.6406 
29.0502 	 20.758 
29.2155 	 20.8761 
29.3817 	 20.9949 
29.5488 	 21.1143 
29.7169 	 21.2344 
29.8859 	 21.3552 
30.0559 	 21.4767 
30.2269 	 21.5988 
30.3989 	 21.7217 
30.5718 	 21.8453 
30.7457 	 21.9695 
30.9206 	 22.0945 
31.0965 	 22.2202 
31.2734 	 22.3466 
31.4513 	 22.4737 
31.6302 	 22.6016 
31.8101 	 22.7301 
31.991 	 22.8594 
32.173 	 22.9895 
32.356 	 23.1202 
32.5401 	 23.2518 
32.7252 	 23.384 
32.9113 	 23.517 
33.0985 	 23.6508 
33.2868 	 23.7854 
33.4762 	 23.9207 
33.6666 	 24.0567 
33.8581 	 24.1936 
34.0507 	 24.3312 
34.2444 	 24.4696 
34.4392 	 24.6088 
34.6351 	 24.7488 
34.8321 	 24.8896 
35.0303 	 25.0312 
35.2295 	 25.1736 
35.4299 	 25.3168 
35.6315 	 25.4608 
35.8341 	 25.6056 
36.038 	 25.7513 
36.243 	 25.8977 
36.4492 	 26.0451 
36.6565 	 26.1932 
36.865 	 26.3422 
37.0747 	 26.4921 
37.2856 	 26.6428 
37.4977 	 26.7943 
37.711 	 26.9467 
37.9255 	 27.1 
38.1413 	 27.2542 
38.3582 	 27.4092 
38.5764 	 27.5651 
38.7958 	 27.7219 
39.0165 	 27.8796 
39.2385 	 28.0382 
39.4617 	 28.1977 
39.6862 	 28.3581 
39.9119 	 28.5194 
40.1389 	 28.6817 
40.3673 	 28.8448 
40.5969 	 29.0089 
40.8278 	 29.1739 
41.0601 	 29.3399 
41.2936 	 29.5068 
41.5285 	 29.6746 
41.7648 	 29.8434 
42.0023 	 30.0132 
42.2413 	 30.1839 
42.4815 	 30.3556 
42.7232 	 30.5283 
42.9662 	 30.702 
43.2106 	 30.8766 
43.4564 	 31.0523 
43.7036 	 31.2289 
43.9522 	 31.4065 
44.2023 	 31.5852 
44.4537 	 31.7649 
44.7066 	 31.9456 
44.9609 	 32.1273 
45.2166 	 32.31 
45.4738 	 32.4938 
45.7325 	 32.6787 
45.9927 	 32.8646 
46.2543 	 33.0515 
46.5174 	 33.2395 
46.782 	 33.4286 
47.0481 	 33.6188 
47.3157 	 33.81 
47.5849 	 34.0023 
47.8556 	 34.1958 
48.1278 	 34.3903 
48.4016 	 34.5859 
48.6769 	 34.7827 
48.9538 	 34.9805 
49.2323 	 35.1795 
49.5123 	 35.3796 
49.794 	 35.5809 
50.0772 	 35.7833 
50.3621 	 35.9868 
50.6485 	 36.1915 
50.9367 	 36.3974 
51.2264 	 36.6045 
51.5178 	 36.8127 
51.8109 	 37.0221 
52.1056 	 37.2327 
