-5.05421686746988, -5.490272373540858
-4.879518072289157, -5.420233463035021
-4.7048192771084345, -5.303501945525293
-4.566265060240965, -5.186770428015565
-4.409638554216868, -5.116731517509729
-4.259036144578314, -5.023346303501947
-4.150602409638555, -4.95330739299611
-4.0120481927710845, -4.8482490272373555
-3.861445783132531, -4.743190661478601
-3.7530120481927716, -4.661478599221791
-3.6024096385542177, -4.521400778210118
-3.4939759036144586, -4.40466926070039
-3.367469879518073, -4.287937743190663
-3.2349397590361453, -4.112840466926071
-3.156626506024097, -4.007782101167317
-3.018072289156627, -3.797665369649807
-2.897590361445784, -3.6225680933852162
-2.8072289156626513, -3.4941634241245154
-2.69277108433735, -3.3774319066147873
-2.6385542168674707, -3.26070038910506
-2.4879518072289164, -3.0272373540856043
-2.3795180722891573, -2.840466926070041
-2.2891566265060246, -2.6303501945525314
-2.2108433734939767, -2.443579766536967
-2.150602409638555, -2.3268482490272393
-2.05421686746988, -2.093385214007784
-2.006024096385543, -1.8715953307393018
-1.9457831325301216, -1.6498054474708193
-1.8734939759036147, -1.5097276264591462
-1.8313253012048198, -1.3229571984435822
-1.7469879518072293, -1.1478599221789905
-1.6867469879518078, -0.9027237354085629
-1.5662650602409647, -0.6692607003891076
-1.4457831325301207, -0.4941634241245161
-1.3493975903614466, -0.354085603112843
-1.1566265060240966, -0.20233463035019716
-1.0783132530120492, -0.1789883268482516
-0.9216867469879526, -0.1322957198443605
-0.7590361445783147, -0.07392996108949679
-0.6265060240963862, -0.062256809338524066
-0.4759036144578319, -0.07392996108949679
-0.3554216867469888, -0.050583657587551234
-0.216867469879519, -0.02723735408560579
-0.09036144578313277, -0.01556420233463296
0.03012048192771033, -0.0038910505836602383
0.09638554216867412, 0.007782101167312483
