# z=0  lgm1=6  lgm2=15  nm=1000
# omega_m=0.28  omega_l=0.72  omega_b=0.0462
# h=0.7  sigma_8=0.817  ns=0.96
         0           6          15        1000
      0.28        0.72      0.0462
       0.7       0.817        0.96
       944  14.504504 3.195245e+14 3.925551e-06 2.972235e+00  2.001852e-06 3.472066e+00  7.646755e-01
       943  14.495496 3.129650e+14 4.049982e-06 2.949674e+00  2.084568e-06 3.451337e+00  7.682970e-01
       942  14.486486 3.065395e+14 4.178309e-06 2.927373e+00  2.169916e-06 3.430728e+00  7.719281e-01
       941  14.477477 3.002459e+14 4.309965e-06 2.905323e+00  2.257959e-06 3.410242e+00  7.755699e-01
       940  14.468469 2.940821e+14 4.445005e-06 2.883531e+00  2.348760e-06 3.389879e+00  7.792208e-01
       939  14.459459 2.880443e+14 4.586157e-06 2.856983e+00  2.442435e-06 3.369441e+00  7.837392e-01
       938  14.450451 2.821311e+14 4.727724e-06 2.836570e+00  2.539032e-06 3.349168e+00  7.872680e-01
       937  14.441442 2.763386e+14 4.872938e-06 2.816429e+00  2.638614e-06 3.329063e+00  7.907973e-01
       936  14.432432 2.706650e+14 5.021878e-06 2.796551e+00  2.741247e-06 3.309125e+00  7.943279e-01
       935  14.423424 2.651086e+14 5.173848e-06 2.778536e+00  2.846990e-06 3.289418e+00  7.975689e-01
       934  14.414414 2.596656e+14 5.331842e-06 2.758081e+00  2.955959e-06 3.269831e+00  8.012980e-01
       933  14.405405 2.543344e+14 5.492696e-06 2.737853e+00  3.068236e-06 3.250364e+00  8.050379e-01
       932  14.396397 2.491131e+14 5.657540e-06 2.717851e+00  3.183879e-06 3.231022e+00  8.087886e-01
       931  14.387387 2.439986e+14 5.826488e-06 2.698072e+00  3.302996e-06 3.211802e+00  8.125499e-01
       930  14.378378 2.389890e+14 5.999619e-06 2.678515e+00  3.425661e-06 3.192707e+00  8.163216e-01
       929  14.369370 2.340828e+14 6.177900e-06 2.659182e+00  3.551958e-06 3.173736e+00  8.201027e-01
       928  14.360360 2.292768e+14 6.359883e-06 2.640478e+00  3.682005e-06 3.154902e+00  8.238114e-01
       927  14.351352 2.245700e+14 6.546386e-06 2.621675e+00  3.815860e-06 3.136197e+00  8.275917e-01
       926  14.342342 2.199593e+14 6.738146e-06 2.603075e+00  3.953652e-06 3.117616e+00  8.313830e-01
       925  14.333333 2.154433e+14 6.933699e-06 2.584685e+00  4.095462e-06 3.099163e+00  8.351840e-01
       924  14.324325 2.110205e+14 7.133946e-06 2.566499e+00  4.241362e-06 3.080840e+00  8.389948e-01
       923  14.315315 2.066880e+14 7.339019e-06 2.548514e+00  4.391482e-06 3.062643e+00  8.428160e-01
       922  14.306306 2.024445e+14 7.548992e-06 2.530724e+00  4.545906e-06 3.044573e+00  8.466478e-01
       921  14.297297 1.982885e+14 7.762932e-06 2.513135e+00  4.704711e-06 3.026635e+00  8.504887e-01
       920  14.288288 1.942174e+14 7.982790e-06 2.495737e+00  4.868032e-06 3.008823e+00  8.543403e-01
       919  14.279280 1.902303e+14 8.207796e-06 2.478531e+00  5.035950e-06 2.991142e+00  8.582020e-01
       918  14.270270 1.863247e+14 8.438111e-06 2.461514e+00  5.208608e-06 2.973585e+00  8.620736e-01
       917  14.261261 1.824992e+14 8.673374e-06 2.444679e+00  5.386095e-06 2.956156e+00  8.659562e-01
       916  14.252253 1.787527e+14 8.915093e-06 2.428034e+00  5.568511e-06 2.938856e+00  8.698479e-01
       915  14.243243 1.750827e+14 9.162503e-06 2.411565e+00  5.756019e-06 2.921679e+00  8.737507e-01
       914  14.234234 1.714880e+14 9.415683e-06 2.395278e+00  5.948720e-06 2.904627e+00  8.776631e-01
       913  14.225225 1.679676e+14 9.674708e-06 2.379171e+00  6.146712e-06 2.887701e+00  8.815851e-01
       912  14.216216 1.645190e+14 9.939730e-06 2.363235e+00  6.350161e-06 2.870898e+00  8.855180e-01
       911  14.207208 1.611416e+14 1.020910e-05 2.347478e+00  6.559131e-06 2.854222e+00  8.894597e-01
       910  14.198198 1.578332e+14 1.048624e-05 2.331888e+00  6.773792e-06 2.837670e+00  8.934124e-01
       909  14.189189 1.545927e+14 1.076974e-05 2.316466e+00  6.994267e-06 2.821240e+00  8.973750e-01
       908  14.180181 1.514191e+14 1.105965e-05 2.301215e+00  7.220667e-06 2.804935e+00  9.013469e-01
       907  14.171171 1.483103e+14 1.135614e-05 2.286127e+00  7.453172e-06 2.788750e+00  9.053293e-01
       906  14.162162 1.452653e+14 1.165927e-05 2.271204e+00  7.691898e-06 2.772688e+00  9.093211e-01
       905  14.153153 1.422831e+14 1.196912e-05 2.256440e+00  7.936955e-06 2.756748e+00  9.133230e-01
       904  14.144144 1.393619e+14 1.228589e-05 2.241838e+00  8.188538e-06 2.740928e+00  9.173345e-01
       903  14.135135 1.365006e+14 1.260964e-05 2.227390e+00  8.446765e-06 2.725229e+00  9.213564e-01
       902  14.126126 1.336984e+14 1.294052e-05 2.213102e+00  8.711753e-06 2.709651e+00  9.253869e-01
       901  14.117117 1.309534e+14 1.327910e-05 2.198965e+00  8.983714e-06 2.694192e+00  9.294280e-01
       900  14.108109 1.282651e+14 1.362470e-05 2.184980e+00  9.262742e-06 2.678852e+00  9.334787e-01
       899  14.099099 1.256317e+14 1.397816e-05 2.171202e+00  9.549050e-06 2.663631e+00  9.375222e-01
       898  14.090090 1.230523e+14 1.433937e-05 2.157498e+00  9.842771e-06 2.648528e+00  9.415972e-01
       897  14.081081 1.205262e+14 1.470859e-05 2.143934e+00  1.014404e-05 2.633542e+00  9.456841e-01
       896  14.072072 1.180516e+14 1.508603e-05 2.130507e+00  1.045308e-05 2.618670e+00  9.497833e-01
       895  14.063063 1.156279e+14 1.547180e-05 2.117219e+00  1.077004e-05 2.603912e+00  9.538935e-01
       894  14.054054 1.132542e+14 1.586600e-05 2.104070e+00  1.109505e-05 2.589270e+00  9.580141e-01
       893  14.045045 1.109289e+14 1.626882e-05 2.091058e+00  1.142837e-05 2.574740e+00  9.621457e-01
       892  14.036036 1.086517e+14 1.668030e-05 2.078186e+00  1.177009e-05 2.560323e+00  9.662865e-01
       891  14.027027 1.064210e+14 1.710065e-05 2.065451e+00  1.212048e-05 2.546017e+00  9.704370e-01
       890  14.018018 1.042360e+14 1.752999e-05 2.052853e+00  1.247969e-05 2.531822e+00  9.745964e-01
       889  14.009009 1.020962e+14 1.796841e-05 2.040396e+00  1.284785e-05 2.517740e+00  9.787633e-01
       888  14.000000 1.000000e+14 1.841621e-05 2.028074e+00  1.322525e-05 2.503767e+00  9.829383e-01
       887  13.990992 9.794710e+13 1.887553e-05 2.015892e+00  1.361201e-05 2.489904e+00  9.871200e-01
       886  13.981981 9.593593e+13 1.933803e-05 2.002723e+00  1.400842e-05 2.476118e+00  9.917016e-01
       885  13.972973 9.396646e+13 1.981344e-05 1.990430e+00  1.441447e-05 2.462436e+00  9.960372e-01
       884  13.963964 9.203742e+13 2.029876e-05 1.978264e+00  1.483049e-05 2.448855e+00  1.000385e+00
       883  13.954955 9.014779e+13 2.079423e-05 1.966223e+00  1.525672e-05 2.435371e+00  1.004746e+00
       882  13.945946 8.829696e+13 2.129639e-05 1.954311e+00  1.569330e-05 2.421988e+00  1.009117e+00
       881  13.936937 8.648431e+13 2.181307e-05 1.942528e+00  1.614040e-05 2.408707e+00  1.013498e+00
       880  13.927928 8.470869e+13 2.234090e-05 1.930873e+00  1.659839e-05 2.395523e+00  1.017890e+00
       879  13.918919 8.296952e+13 2.290621e-05 1.923136e+00  1.706771e-05 2.382533e+00  1.020837e+00
       878  13.909910 8.126625e+13 2.346040e-05 1.912044e+00  1.754859e-05 2.369640e+00  1.025108e+00
       877  13.900901 7.959776e+13 2.402646e-05 1.901065e+00  1.804114e-05 2.356847e+00  1.029389e+00
       876  13.891891 7.796353e+13 2.460446e-05 1.890198e+00  1.854556e-05 2.344155e+00  1.033681e+00
       875  13.882883 7.636302e+13 2.519442e-05 1.879445e+00  1.906204e-05 2.331564e+00  1.037981e+00
       874  13.873874 7.479519e+13 2.579659e-05 1.868800e+00  1.959094e-05 2.319071e+00  1.042293e+00
       873  13.864864 7.325957e+13 2.641100e-05 1.858266e+00  2.013246e-05 2.306676e+00  1.046614e+00
       872  13.855856 7.175562e+13 2.703774e-05 1.847838e+00  2.068680e-05 2.294381e+00  1.050944e+00
       871  13.846848 7.028256e+13 2.767707e-05 1.837520e+00  2.125426e-05 2.282183e+00  1.055285e+00
       870  13.837837 6.883942e+13 2.832936e-05 1.827304e+00  2.183524e-05 2.270080e+00  1.059635e+00
       869  13.828829 6.742622e+13 2.899459e-05 1.817196e+00  2.242977e-05 2.258076e+00  1.063995e+00
       868  13.819820 6.604203e+13 2.967329e-05 1.807191e+00  2.303823e-05 2.246167e+00  1.068364e+00
       867  13.810811 6.468611e+13 3.036611e-05 1.797286e+00  2.366098e-05 2.234353e+00  1.072743e+00
       866  13.801802 6.335803e+13 3.107292e-05 1.787484e+00  2.429826e-05 2.222633e+00  1.077132e+00
       865  13.792793 6.205736e+13 3.179428e-05 1.777782e+00  2.495027e-05 2.211008e+00  1.081529e+00
       864  13.783784 6.078325e+13 3.253080e-05 1.768178e+00  2.561748e-05 2.199474e+00  1.085937e+00
       863  13.774775 5.953530e+13 3.328275e-05 1.758672e+00  2.630012e-05 2.188033e+00  1.090354e+00
       862  13.765766 5.831310e+13 3.398620e-05 1.745115e+00  2.699779e-05 2.176587e+00  1.096750e+00
       861  13.756757 5.711587e+13 3.477240e-05 1.736125e+00  2.771098e-05 2.165251e+00  1.101054e+00
       860  13.747747 5.594322e+13 3.557573e-05 1.727254e+00  2.844066e-05 2.154014e+00  1.105353e+00
       859  13.738739 5.479476e+13 3.639632e-05 1.718499e+00  2.918711e-05 2.142876e+00  1.109645e+00
       858  13.729730 5.366976e+13 3.723452e-05 1.709850e+00  2.995084e-05 2.131834e+00  1.113936e+00
       857  13.720720 5.256786e+13 3.809041e-05 1.701306e+00  3.073214e-05 2.120888e+00  1.118226e+00
       856  13.711712 5.148870e+13 3.896395e-05 1.692857e+00  3.153129e-05 2.110040e+00  1.122516e+00
       855  13.702703 5.043157e+13 3.985548e-05 1.684499e+00  3.234884e-05 2.099285e+00  1.126812e+00
       854  13.693693 4.939616e+13 4.076502e-05 1.676224e+00  3.318507e-05 2.088625e+00  1.131113e+00
       853  13.684685 4.838210e+13 4.169271e-05 1.668027e+00  3.404026e-05 2.078058e+00  1.135424e+00
       852  13.675676 4.738887e+13 4.264141e-05 1.660011e+00  3.491492e-05 2.067585e+00  1.139689e+00
       851  13.666666 4.641582e+13 4.359601e-05 1.651517e+00  3.580950e-05 2.057191e+00  1.144262e+00
       850  13.657658 4.546295e+13 4.456946e-05 1.643115e+00  3.672389e-05 2.046881e+00  1.148841e+00
       849  13.648649 4.452964e+13 4.556249e-05 1.634806e+00  3.765868e-05 2.036652e+00  1.153425e+00
       848  13.639640 4.361540e+13 4.657581e-05 1.626586e+00  3.861438e-05 2.026503e+00  1.158015e+00
